GeneName,gid,AOP_ID,KeyEventName,kid,IsMIE
catalases,[NCBIGene:847],131,"Inhibition, UROD",845,false
catalases,[NCBIGene:847],131,"Accumulation, Highly carboxylated porphyrins",846,false
catalases,[NCBIGene:847],131,Uroporphyria,369,false
catalases,[NCBIGene:847],131,"Induction, CYP1A2/CYP1A5",850,false
catalases,[NCBIGene:847],131,"Activation, AhR",18,true
cytochrome P450 1A2,[NCBIGene:1544],131,"Oxidation, Uroporphyrinogen",844,false
cytochrome P450 1A2,[NCBIGene:1544],131,"Inhibition, UROD",845,false
cytochrome P450 1A2,[NCBIGene:1544],131,"Accumulation, Highly carboxylated porphyrins",846,false
cytochrome P450 1A2,[NCBIGene:1544],131,Uroporphyria,369,false
cytochrome P450 1A2,[NCBIGene:1544],131,"Induction, CYP1A2/CYP1A5",850,false
cytochrome P450 1A2,[NCBIGene:1544],131,"Activation, AhR",18,true
cytochromes,[NCBIGene:5447],131,"Oxidation, Uroporphyrinogen",844,false
cytochromes,[NCBIGene:5447],131,"Inhibition, UROD",845,false
cytochromes,[NCBIGene:5447],131,"Accumulation, Highly carboxylated porphyrins",846,false
cytochromes,[NCBIGene:5447],131,Uroporphyria,369,false
cytochromes,[NCBIGene:5447],131,"Induction, CYP1A2/CYP1A5",850,false
cytochromes,[NCBIGene:5447],131,"Activation, AhR",18,true
ferroprotein,[NCBIGene:2235],131,"Oxidation, Uroporphyrinogen",844,false
ferroprotein,[NCBIGene:2235],131,"Inhibition, UROD",845,false
ferroprotein,[NCBIGene:2235],131,"Accumulation, Highly carboxylated porphyrins",846,false
ferroprotein,[NCBIGene:2235],131,Uroporphyria,369,false
ferroprotein,[NCBIGene:2235],131,"Induction, CYP1A2/CYP1A5",850,false
ferroprotein,[NCBIGene:2235],131,"Activation, AhR",18,true
hemoglobin,[NCBIGene:114757],131,"Oxidation, Uroporphyrinogen",844,false
hemoglobin,[NCBIGene:114757],131,"Inhibition, UROD",845,false
hemoglobin,[NCBIGene:114757],131,"Accumulation, Highly carboxylated porphyrins",846,false
hemoglobin,[NCBIGene:114757],131,Uroporphyria,369,false
hemoglobin,[NCBIGene:114757],131,"Induction, CYP1A2/CYP1A5",850,false
hemoglobin,[NCBIGene:114757],131,"Activation, AhR",18,true
hemoproteins,[NCBIGene:55363],131,"Oxidation, Uroporphyrinogen",844,false
hemoproteins,[NCBIGene:55363],131,"Inhibition, UROD",845,false
hemoproteins,[NCBIGene:55363],131,"Accumulation, Highly carboxylated porphyrins",846,false
hemoproteins,[NCBIGene:55363],131,Uroporphyria,369,false
hemoproteins,[NCBIGene:55363],131,"Induction, CYP1A2/CYP1A5",850,false
hemoproteins,[NCBIGene:55363],131,"Activation, AhR",18,true
uroporphyrinogen decarboxylase,[NCBIGene:7389],131,"Oxidation, Uroporphyrinogen",844,false
uroporphyrinogen decarboxylase,[NCBIGene:7389],131,"Inhibition, UROD",845,false
uroporphyrinogen decarboxylase,[NCBIGene:7389],131,"Accumulation, Highly carboxylated porphyrins",846,false
uroporphyrinogen decarboxylase,[NCBIGene:7389],131,Uroporphyria,369,false
uroporphyrinogen decarboxylase,[NCBIGene:7389],131,"Induction, CYP1A2/CYP1A5",850,false
uroporphyrinogen decarboxylase,[NCBIGene:7389],131,"Activation, AhR",18,true
Na+/I- symporter,[NCBIGene:6528],134,"Thyroid hormone synthesis, Decreased",277,false
Na+/I- symporter,[NCBIGene:6528],134,"Cognitive function, decreased",402,false
Na+/I- symporter,[NCBIGene:6528],134,Decrease of Thyroidal iodide,425,false
Na+/I- symporter,[NCBIGene:6528],134,"Inhibition, Na+/I- symporter (NIS)",424,true
Na+/I- symporter,[NCBIGene:6528],134,"Hippocampal gene expression, Altered",756,false
Na+/I- symporter,[NCBIGene:6528],134,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
Na+/I- symporter,[NCBIGene:6528],134,"Thyroxine (T4) in serum, Decreased",281,false
Na+/I- symporter,[NCBIGene:6528],134,"Hippocampal anatomy, Altered",757,false
Na+/I- symporter,[NCBIGene:6528],134,"Hippocampal Physiology, Altered",758,false
THs,[NCBIGene:7057],134,"Thyroid hormone synthesis, Decreased",277,false
THs,[NCBIGene:7057],134,"Cognitive function, decreased",402,false
THs,[NCBIGene:7057],134,Decrease of Thyroidal iodide,425,false
THs,[NCBIGene:7057],134,"Inhibition, Na+/I- symporter (NIS)",424,true
THs,[NCBIGene:7057],134,"Hippocampal gene expression, Altered",756,false
THs,[NCBIGene:7057],134,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
THs,[NCBIGene:7057],134,"Thyroxine (T4) in serum, Decreased",281,false
THs,[NCBIGene:7057],134,"Hippocampal anatomy, Altered",757,false
THs,[NCBIGene:7057],134,"Hippocampal Physiology, Altered",758,false
Organic anion transporter,[NCBIGene:9356],138,"Increased, blood uric acid concentration",1096,false
Organic anion transporter,[NCBIGene:9356],138,"Occurrence, renal proximal tubular necrosis",1097,false
Organic anion transporter,[NCBIGene:9356],138,"Increased, blood potassium concentration",1098,false
Organic anion transporter,[NCBIGene:9356],138,"Occurrence, tophi (urate) deposition",1102,false
Organic anion transporter,[NCBIGene:9356],138,"Occurrence, cardiac arrhythmia",1106,false
Organic anion transporter,[NCBIGene:9356],138,"Inhibition, organic anion transporter 1 (OAT1)",877,true
Organic anion transporter,[NCBIGene:9356],138,Oxidative Stress,1392,false
Organic anion transporter,[NCBIGene:9356],138,"Decrease, Population growth rate",360,false
Organic anion transporter,[NCBIGene:9356],138,Increased Mortality,351,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Suppression, Immune system",403,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Increased, Disease susceptibility",323,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Induction, IKB inhibitory protein",145,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Decreased, Lymphocytes",168,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Suppression, Inflammatory cytokines",152,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Inhibition, Nuclear factor kappa B (NF-kB)",202,false
Glucocorticoid Receptor,[NCBIGene:2908],14,"Activation, Glucocorticoid Receptor",122,true
EGFR,[NCBIGene:1956],148,"Activation, EGFR",941,true
EGFR,[NCBIGene:1956],148,"Decrease, Lung function",1250,false
EGFR,[NCBIGene:1956],148,"Increase, Mucin production",962,false
EGFR,[NCBIGene:1956],148,"Increase, goblet cell number",2117,false
mucin,[NCBIGene:100508689],148,"Activation, EGFR",941,true
mucin,[NCBIGene:100508689],148,"Decrease, Lung function",1250,false
mucin,[NCBIGene:100508689],148,"Increase, Mucin production",962,false
mucin,[NCBIGene:100508689],148,"Increase, goblet cell number",2117,false
mucins,[NCBIGene:4586],148,"Activation, EGFR",941,true
mucins,[NCBIGene:4586],148,"Decrease, Lung function",1250,false
mucins,[NCBIGene:4586],148,"Increase, Mucin production",962,false
mucins,[NCBIGene:4586],148,"Increase, goblet cell number",2117,false
AKT,[NCBIGene:207],149,"KE6 : Depletion, Nitric Oxide",933,false
AKT,[NCBIGene:207],149,"KE7 : Impaired, Vasodilation",937,false
AKT,[NCBIGene:207],149,"KE2 : Decrease, GTPCH-1",935,false
AKT,[NCBIGene:207],149,"KE3 : Decrease, Tetrahydrobiopterin",934,false
AKT,[NCBIGene:207],149,"KE4 : Uncoupling, eNOS",932,false
AKT,[NCBIGene:207],149,"KE8 : Increase, Vascular Resistance",951,false
AKT,[NCBIGene:207],149,Hypertension,952,false
AKT,[NCBIGene:207],149,"KE5 : Decrease, AKT/eNOS activity",973,false
AKT,[NCBIGene:207],149,Peptide Oxidation,209,true
AKT,[NCBIGene:207],149,"KE1 : S-Glutathionylation, eNOS",927,false
GTPCH-1,[NCBIGene:2643],149,"KE6 : Depletion, Nitric Oxide",933,false
GTPCH-1,[NCBIGene:2643],149,"KE7 : Impaired, Vasodilation",937,false
GTPCH-1,[NCBIGene:2643],149,"KE2 : Decrease, GTPCH-1",935,false
GTPCH-1,[NCBIGene:2643],149,"KE3 : Decrease, Tetrahydrobiopterin",934,false
GTPCH-1,[NCBIGene:2643],149,"KE4 : Uncoupling, eNOS",932,false
GTPCH-1,[NCBIGene:2643],149,"KE8 : Increase, Vascular Resistance",951,false
GTPCH-1,[NCBIGene:2643],149,Hypertension,952,false
GTPCH-1,[NCBIGene:2643],149,"KE5 : Decrease, AKT/eNOS activity",973,false
GTPCH-1,[NCBIGene:2643],149,Peptide Oxidation,209,true
GTPCH-1,[NCBIGene:2643],149,"KE1 : S-Glutathionylation, eNOS",927,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE6 : Depletion, Nitric Oxide",933,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE7 : Impaired, Vasodilation",937,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE2 : Decrease, GTPCH-1",935,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE3 : Decrease, Tetrahydrobiopterin",934,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE4 : Uncoupling, eNOS",932,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE8 : Increase, Vascular Resistance",951,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,Hypertension,952,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE5 : Decrease, AKT/eNOS activity",973,false
endothelial nitric oxide synthase,[NCBIGene:4846],149,Peptide Oxidation,209,true
endothelial nitric oxide synthase,[NCBIGene:4846],149,"KE1 : S-Glutathionylation, eNOS",927,false
protein kinase B,[NCBIGene:2185],149,"KE6 : Depletion, Nitric Oxide",933,false
protein kinase B,[NCBIGene:2185],149,"KE7 : Impaired, Vasodilation",937,false
protein kinase B,[NCBIGene:2185],149,"KE2 : Decrease, GTPCH-1",935,false
protein kinase B,[NCBIGene:2185],149,"KE3 : Decrease, Tetrahydrobiopterin",934,false
protein kinase B,[NCBIGene:2185],149,"KE4 : Uncoupling, eNOS",932,false
protein kinase B,[NCBIGene:2185],149,"KE8 : Increase, Vascular Resistance",951,false
protein kinase B,[NCBIGene:2185],149,Hypertension,952,false
protein kinase B,[NCBIGene:2185],149,"KE5 : Decrease, AKT/eNOS activity",973,false
protein kinase B,[NCBIGene:2185],149,Peptide Oxidation,209,true
protein kinase B,[NCBIGene:2185],149,"KE1 : S-Glutathionylation, eNOS",927,false
AhR,[NCBIGene:196],151,"reduced production, VEGF",948,false
AhR,[NCBIGene:196],151,"reduced dimerization, ARNT/HIF1-alpha",945,false
AhR,[NCBIGene:196],151,"abnormal, placental vasculature morphology",1891,false
AhR,[NCBIGene:196],151,"increase, Preeclampsia",1893,false
AhR,[NCBIGene:196],151,"increase, placental insufficiency",1892,false
AhR,[NCBIGene:196],151,"dimerization, AHR/ARNT",944,false
AhR,[NCBIGene:196],151,"Activation, AhR",18,true
TH,[NCBIGene:7054],152,"Cognitive function, decreased",402,false
TH,[NCBIGene:7054],152,"Displacement, Serum thyroxine (T4) from transthyretin",958,false
TH,[NCBIGene:7054],152,"Binding, Transthyretin in serum",957,true
TH,[NCBIGene:7054],152,"Hippocampal gene expression, Altered",756,false
TH,[NCBIGene:7054],152,"Increased, Free serum thyroxine (T4)",959,false
TH,[NCBIGene:7054],152,"Increased, Uptake of thyroxine into tissue",960,false
TH,[NCBIGene:7054],152,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
TH,[NCBIGene:7054],152,"Thyroxine (T4) in serum, Decreased",281,false
TH,[NCBIGene:7054],152,"Hippocampal anatomy, Altered",757,false
TH,[NCBIGene:7054],152,"Hippocampal Physiology, Altered",758,false
TH,[NCBIGene:7054],152,"Increased, Clearance of thyroxine from serum",961,false
albumin,[NCBIGene:213],152,"Cognitive function, decreased",402,false
albumin,[NCBIGene:213],152,"Displacement, Serum thyroxine (T4) from transthyretin",958,false
albumin,[NCBIGene:213],152,"Binding, Transthyretin in serum",957,true
albumin,[NCBIGene:213],152,"Hippocampal gene expression, Altered",756,false
albumin,[NCBIGene:213],152,"Increased, Free serum thyroxine (T4)",959,false
albumin,[NCBIGene:213],152,"Increased, Uptake of thyroxine into tissue",960,false
albumin,[NCBIGene:213],152,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
albumin,[NCBIGene:213],152,"Thyroxine (T4) in serum, Decreased",281,false
albumin,[NCBIGene:213],152,"Hippocampal anatomy, Altered",757,false
albumin,[NCBIGene:213],152,"Hippocampal Physiology, Altered",758,false
albumin,[NCBIGene:213],152,"Increased, Clearance of thyroxine from serum",961,false
serum binding proteinsthat,[NCBIGene:2690],152,"Cognitive function, decreased",402,false
serum binding proteinsthat,[NCBIGene:2690],152,"Displacement, Serum thyroxine (T4) from transthyretin",958,false
serum binding proteinsthat,[NCBIGene:2690],152,"Binding, Transthyretin in serum",957,true
serum binding proteinsthat,[NCBIGene:2690],152,"Hippocampal gene expression, Altered",756,false
serum binding proteinsthat,[NCBIGene:2690],152,"Increased, Free serum thyroxine (T4)",959,false
serum binding proteinsthat,[NCBIGene:2690],152,"Increased, Uptake of thyroxine into tissue",960,false
serum binding proteinsthat,[NCBIGene:2690],152,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
serum binding proteinsthat,[NCBIGene:2690],152,"Thyroxine (T4) in serum, Decreased",281,false
serum binding proteinsthat,[NCBIGene:2690],152,"Hippocampal anatomy, Altered",757,false
serum binding proteinsthat,[NCBIGene:2690],152,"Hippocampal Physiology, Altered",758,false
serum binding proteinsthat,[NCBIGene:2690],152,"Increased, Clearance of thyroxine from serum",961,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Cognitive function, decreased",402,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Displacement, Serum thyroxine (T4) from transthyretin",958,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Binding, Transthyretin in serum",957,true
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Hippocampal gene expression, Altered",756,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Increased, Free serum thyroxine (T4)",959,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Increased, Uptake of thyroxine into tissue",960,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Thyroxine (T4) in serum, Decreased",281,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Hippocampal anatomy, Altered",757,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Hippocampal Physiology, Altered",758,false
thyroid serum binding protein transthyretin,[NCBIGene:7276],152,"Increased, Clearance of thyroxine from serum",961,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Cognitive function, decreased",402,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Displacement, Serum thyroxine (T4) from transthyretin",958,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Binding, Transthyretin in serum",957,true
thyroxine-binding globulin,[NCBIGene:6906],152,"Hippocampal gene expression, Altered",756,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Increased, Free serum thyroxine (T4)",959,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Increased, Uptake of thyroxine into tissue",960,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Thyroxine (T4) in neuronal tissue, Decreased",280,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Thyroxine (T4) in serum, Decreased",281,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Hippocampal anatomy, Altered",757,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Hippocampal Physiology, Altered",758,false
thyroxine-binding globulin,[NCBIGene:6906],152,"Increased, Clearance of thyroxine from serum",961,false
Aromatase,[NCBIGene:1588],153,"Inhibition of Aromatase Enzyme, Chemical exposure during critical window of estrous cycle between diestrus 2 and proestrus inhibits aromatase conversion of testosterone to estradiol",964,true
Aromatase,[NCBIGene:1588],153,"reduction in ovarian granulosa cells synthesis of estradiol, Reduced steroidogenic production of estradiol in granulosa cells",965,false
Aromatase,[NCBIGene:1588],153,"Reduced Estradiol in Circulation, Reduced steroidogenic production of estradiol in granulosa cells leading to decreased estradiol in circulation",966,false
Aromatase,[NCBIGene:1588],153,"Decreased positive estrogenic feedback on hypothalamus, Reduced estradiol in circulation decreases estrogen concentration at hypothalamus",967,false
Aromatase,[NCBIGene:1588],153,"Decreased Kisspeptin release from neurons in AVPV, Decreased hypothalamic estrogen reduces kisspeptinergic neuron response",968,false
Aromatase,[NCBIGene:1588],153,"Ovulation of oocytes Reduced, Delayed, or Blocked, Decrease or delay in LH surge required for ovulation",971,false
Aromatase,[NCBIGene:1588],153,"Decreased fertility, Reduced number of oocytes ovulated",972,false
Aromatase,[NCBIGene:1588],153,"Decreased GnRH Release, Decreased Kisspeptin stimulation of GnRH neurons",969,false
Aromatase,[NCBIGene:1588],153,"Decreased LH release from Anterior Pituitary, Decreased GnRH stimulation of Anterior Pituitary Gonadotrophs",970,false
CN,[NCBIGene:4934],154,"Interference, nuclear localization of NFAT",979,false
CN,[NCBIGene:4934],154,"Reduction, NFAT/AP-1 complex formation",981,false
CN,[NCBIGene:4934],154,"Impairment, T-cell dependent antibody response",984,false
CN,[NCBIGene:4934],154,"Suppression, IL-2 and IL-4 production",1202,false
CN,[NCBIGene:4934],154,"Inhibition, Calcineurin Activity",980,true
CN phosphatase,[NCBIGene:1267],154,"Interference, nuclear localization of NFAT",979,false
CN phosphatase,[NCBIGene:1267],154,"Reduction, NFAT/AP-1 complex formation",981,false
CN phosphatase,[NCBIGene:1267],154,"Impairment, T-cell dependent antibody response",984,false
CN phosphatase,[NCBIGene:1267],154,"Suppression, IL-2 and IL-4 production",1202,false
CN phosphatase,[NCBIGene:1267],154,"Inhibition, Calcineurin Activity",980,true
Calcineurin,[NCBIGene:5534],154,"Interference, nuclear localization of NFAT",979,false
Calcineurin,[NCBIGene:5534],154,"Reduction, NFAT/AP-1 complex formation",981,false
Calcineurin,[NCBIGene:5534],154,"Impairment, T-cell dependent antibody response",984,false
Calcineurin,[NCBIGene:5534],154,"Suppression, IL-2 and IL-4 production",1202,false
Calcineurin,[NCBIGene:5534],154,"Inhibition, Calcineurin Activity",980,true
FKBP12,[NCBIGene:2282],154,"Interference, nuclear localization of NFAT",979,false
FKBP12,[NCBIGene:2282],154,"Reduction, NFAT/AP-1 complex formation",981,false
FKBP12,[NCBIGene:2282],154,"Impairment, T-cell dependent antibody response",984,false
FKBP12,[NCBIGene:2282],154,"Suppression, IL-2 and IL-4 production",1202,false
FKBP12,[NCBIGene:2282],154,"Inhibition, Calcineurin Activity",980,true
IL-2,[NCBIGene:3558],154,"Interference, nuclear localization of NFAT",979,false
IL-2,[NCBIGene:3558],154,"Reduction, NFAT/AP-1 complex formation",981,false
IL-2,[NCBIGene:3558],154,"Impairment, T-cell dependent antibody response",984,false
IL-2,[NCBIGene:3558],154,"Suppression, IL-2 and IL-4 production",1202,false
